Name,Email,Financial Status,Paid at,Fulfillment Status,Fulfilled at,Currency,Subtotal,Shipping,Taxes,Total,Discount Code,Discount Amount,Shipping Method,Created at,Lineitem quantity,Lineitem name,Lineitem price,Lineitem compare at price,Lineitem sku,Lineitem requires shipping,Lineitem taxable,Lineitem fulfillment status,Billing Name,Billing Street,Billing Address1,Billing Address2,Billing Company,Billing City,Billing Zip,Billing Province,Billing Country,Billing Phone,Shipping Name,Shipping Street,Shipping Address1,Shipping Address2,Shipping Company,Shipping City,Shipping Zip,Shipping Province,Shipping Country,Shipping Phone,Notes,Cancelled at,Payment Method,Payment Reference,Refunded Amount,Vendor,Outstanding Balance,Employee,Location,Device ID,Id,Tags,Risk Level,Source,Lineitem discount,Tax 1 Name,Tax 1 Value,Tax 2 Name,Tax 2 Value,Tax 3 Name,Tax 3 Value,Tax 4 Name,Tax 4 Value,Tax 5 Name,Tax 5 Value,Phone,Receipt Number,Duties,Billing Province Name,Shipping Province Name,Payment ID,Payment Terms Name,Next Payment Due At,Payment References
テストユーザー1167267,test-user-84676@example.com,,,,,,,,,,,,,2024-12-29 21:16:01 +0900,1,UNIクラフトデコ箱5号H80/10〜50個入 - 50個入り,3630,,UNI001TP,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167267,test-user-84676@example.com,,,,,,,,,,,,,2024-12-29 21:16:01 +0900,1,UNIクラフトデコ箱4号H80/10〜50個入 - 50個入り,3190,,UNI014TP,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167269,test-user-88954@example.com,paid,,fulfilled,2024-12-29 21:16:06 +0900,JPY,0,0,0,0,,0,,2024-12-29 21:16:01 +0900,1,【サンプル】UNIクラフトデコ箱6号/H80 - トレーなし,0,,sample-wc6-op-0001,true,true,fulfilled,テストユーザー940248,,,,,,,,,,,,,,,,,,,,,,,,0,テストベンダーF23,0,,,,6306959589690,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167269,test-user-88954@example.com,,,,,,,,,,,,,2024-12-29 21:16:01 +0900,1,【サンプル】UNIクラフトデコ箱7号/H80 - トレーなし,0,,sample-wc7-op-0001,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167269,test-user-88954@example.com,,,,,,,,,,,,,2024-12-29 21:16:01 +0900,1,【サンプル】UNIクラフトデコ箱5号/H150 - トレーなし,0,,sample-wc5-op-0002,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167271,test-user-110724@example.com,paid,2024-12-29 21:16:01 +0900,fulfilled,2024-12-29 21:16:04 +0900,JPY,19305,0,0,19305,,0,,2024-12-29 21:16:01 +0900,1,プラトレー5号サイズ/ホワイト - 100個入り,2420,,TRY003AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1167272,0,テストベンダーF23,351,,,,6306959556922,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#2612.1,,,payment-ref-1167272
テストユーザー1167271,test-user-110724@example.com,,,,,,,,,,,,,2024-12-29 21:16:01 +0900,1,UNIクラフトデコ箱5号H150/10〜50個入 - 50個入り,3300,,UNI002AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167271,test-user-110724@example.com,,,,,,,,,,,,,2024-12-29 21:16:01 +0900,1,UNIクラフトカットケーキ箱1号SS/10〜100個入 - 100個入り,3850,,UNI008AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167271,test-user-110724@example.com,,,,,,,,,,,,,2024-12-29 21:16:01 +0900,1,UNIクラフトカットケーキ箱4号L/10〜100個入 - 100個入り,5060,,UNI011AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167271,test-user-110724@example.com,,,,,,,,,,,,,2024-12-29 21:16:01 +0900,1,UNIクラフトロールケーキ箱/10〜100個入 - 100個入り,4180,,UNI012AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167271,test-user-110724@example.com,,,,,,,,,,,,,2024-12-29 21:16:01 +0900,1,紙トレー(ロールケーキ用)/ホワイト - 10個入り,495,,TRY008AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167273,test-user-1603@example.com,paid,2024-12-29 21:16:01 +0900,fulfilled,2024-12-29 21:16:06 +0900,JPY,42185,0,0,42185,,0,,2024-12-29 21:16:01 +0900,1,UNIクラフトカットケーキ箱L/4号/10〜100個入 - 100個入り,5060,,cc4-l-001,true,true,fulfilled,テストユーザー260943,,,,,,,,,,,,,,,,,,,,,,manual (銀行振込),payment-ref-1167274,0,テストベンダーF23,1917,,,,6306959524154,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#260.1,,,payment-ref-1167274
テストユーザー1167273,test-user-1603@example.com,,,,,,,,,,,,,2024-12-29 21:16:01 +0900,1,UNIクラフトカットケーキ箱M/3号/10〜100個入 - 100個入り,4620,,cc3-m-001,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167273,test-user-1603@example.com,,,,,,,,,,,,,2024-12-29 21:16:01 +0900,1,UNIクラフトカットケーキ箱S/2号/10〜100個入 - 100個入り,4180,,cc2-s-001,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167273,test-user-1603@example.com,,,,,,,,,,,,,2024-12-29 21:16:01 +0900,1,クラフトデコ箱6号/H150(ホール・シフォン)/10個or50個入り - 50個入り,4950,,wc6-0001pt,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167273,test-user-1603@example.com,,,,,,,,,,,,,2024-12-29 21:16:01 +0900,1,クラフトデコ箱5号/H150(ホールケーキ、シフォンケーキ)/10個or50個入り - 50個入り,4290,,wc5-0002pt,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167273,test-user-1603@example.com,,,,,,,,,,,,,2024-12-29 21:16:01 +0900,1,UNIクラフトデコ箱7号/H150/10〜50個入 - 50個入り,6050,,wc7-op-0002pt,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167273,test-user-1603@example.com,,,,,,,,,,,,,2024-12-29 21:16:01 +0900,1,UNIクラフトデコ箱6号/H80/10〜50個入 - 50個入り,4180,,wc6-op-0001pt,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167273,test-user-1603@example.com,,,,,,,,,,,,,2024-12-29 21:16:01 +0900,1,UNIクラフトデコ箱5号/H80/10〜50個入 - 50個入り,3630,,wc5-op-0001pt,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167273,test-user-1603@example.com,,,,,,,,,,,,,2024-12-29 21:16:01 +0900,1,UNIクラフトデコ箱7号/H80/10〜50個入 - 50個入り,5225,,wc7-op-0001pt,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167275,test-user-85335@example.com,paid,2024-12-29 21:16:00 +0900,fulfilled,2024-12-29 21:16:04 +0900,JPY,9680,324,0,10004,,0,通常配送,2024-12-29 21:16:00 +0900,1,UNIクラフトカットケーキ箱3号M/10〜100個入 - 100個入り,4620,,UNI010AA,true,true,fulfilled,テストユーザー929473,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1167276,0,テストベンダーF23,176,,,,6306959458618,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#2627.1,,,payment-ref-1167276
テストユーザー1167275,test-user-85335@example.com,,,,,,,,,,,,,2024-12-29 21:16:00 +0900,1,UNIクラフトカットケーキ箱4号L/10〜100個入 - 100個入り,5060,,UNI011AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167277,test-user-87773@example.com,paid,2024-12-29 21:16:00 +0900,fulfilled,2024-12-29 21:16:05 +0900,JPY,5500,0,0,5500,,0,,2024-12-29 21:16:00 +0900,1,汎用ダンボール〜nandemo7〜/420×280×260(5号4個用)/20個入,2156,,b-no07,true,true,fulfilled,テストユーザー946002,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1167278,0,テストベンダーF23,250,,,,6306959393082,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#262.1,,,payment-ref-1167278
テストユーザー1167277,test-user-87773@example.com,,,,,,,,,,,,,2024-12-29 21:16:00 +0900,1,汎用ダンボール〜nandemo11〜/480×430×320(5号8個用)/20個入,3344,,b-no11,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167279,test-user-77817@example.com,paid,2024-12-29 21:16:00 +0900,fulfilled,2024-12-29 21:16:05 +0900,JPY,11690,0,0,11690,Line item discounts,300,,2024-12-29 21:16:00 +0900,1,UNIクラフトクッキーBOX(1号SSサイズ用)10〜100個入 - 100セット,7480,,UNI008CB,true,true,fulfilled,テストユーザー1167280,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1167281,0,テストベンダーF23,218,,,,6306959360314,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#2619.1,,,payment-ref-1167281
テストユーザー1167279,test-user-77817@example.com,,,,,,,,,,,,,2024-12-29 21:16:00 +0900,1,UNIクラフトクッキーBOX(1号SSサイズ用)10〜100個入 - 50セット,4510,,UNI008CB,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167282,test-user-96895@example.com,paid,,fulfilled,2024-12-29 21:16:05 +0900,JPY,0,0,0,0,,0,,2024-12-29 21:16:00 +0900,1,【サンプル】UNIクラフトデコ箱6号H80 - ホワイトプラトレーあり,0,,UNI003TP_sample,true,true,fulfilled,テストユーザー728545,,,,,,,,,,,,,,,,,,,,,,,,0,テストベンダーF23,0,,,,6306959327546,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167282,test-user-96895@example.com,,,,,,,,,,,,,2024-12-29 21:16:00 +0900,1,【サンプル】UNIクラフトデコ箱5号H80 - ホワイトプラトレーあり,0,,UNI001TP_sample,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167284,test-user-79769@example.com,paid,2024-12-29 21:16:00 +0900,fulfilled,2024-12-29 21:16:05 +0900,JPY,1306,904,0,2210,Line item discounts,300,通常配送,2024-12-29 21:16:00 +0900,1,UNIクラフトデコ箱6号H80/10〜50個入 - 10個入り,1606,,UNI003TP,true,true,fulfilled,テストユーザー547077,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1167285,0,テストベンダーF23,29,,,,6306959294778,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#2625.1,,,payment-ref-1167285
テストユーザー1167286,test-user-27643@example.com,paid,2024-12-29 21:15:59 +0900,fulfilled,2024-12-29 21:16:04 +0900,JPY,8500,0,0,8500,Line item discounts,300,,2024-12-29 21:15:59 +0900,2,クラフトデコ箱5号H113/10〜50個入(ホールケーキ) - 50個入り,4400,,CLF003TK,true,true,fulfilled,テストユーザー264752,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1167287,0,テストベンダーF23,160,,,,6306959229242,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#2614.1,,,payment-ref-1167287
テストユーザー1167288,test-user-87598@example.com,paid,,fulfilled,2024-12-29 21:16:04 +0900,JPY,0,0,0,0,,0,,2024-12-29 21:15:59 +0900,1,【サンプル】UNIクラフトカットケーキ箱1号SS,0,,UNI008AA_sample,true,true,fulfilled,テストユーザー1167289,,,,,,,,,,,,,,,,,,,,,,,,0,テストベンダーF23,0,,,,6306959196474,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167288,test-user-87598@example.com,,,,,,,,,,,,,2024-12-29 21:15:59 +0900,1,【サンプル】UNIクラフトカットケーキ箱3号M,0,,UNI010AA_sample,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167291,test-user-56330@example.com,paid,2024-12-29 21:15:59 +0900,fulfilled,2024-12-29 21:16:04 +0900,JPY,8030,0,0,8030,,0,,2024-12-29 21:15:59 +0900,1,UNIクラフトカットケーキ箱1号SS/10〜100個入 - 100個入り,3850,,UNI008AA,true,true,fulfilled,テストユーザー541020,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1167292,0,テストベンダーF23,146,,,,6306959163706,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#2603.1,,,payment-ref-1167292
テストユーザー1167291,test-user-56330@example.com,,,,,,,,,,,,,2024-12-29 21:15:59 +0900,1,UNIクラフトカットケーキ箱2号S/10〜100個入 - 100個入り,4180,,UNI009AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167293,test-user-110623@example.com,paid,2024-12-29 21:15:58 +0900,fulfilled,2024-12-29 21:16:04 +0900,JPY,5419,0,0,5419,Line item discounts,59,,2024-12-29 21:15:58 +0900,1,Criollo-Bitter-デコ箱5号H113/10〜50個入 - 50個入り,4730,,CRO001TP,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1167294,0,テストベンダーF23,100,,,,6306959098170,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#2620.1,,,payment-ref-1167294
テストユーザー1167293,test-user-110623@example.com,,,,,,,,,,,,,2024-12-29 21:15:58 +0900,1,メッセージ×ハコ　ピーチ/100個〜10個 - ピーチ,748,,KPG004AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167295,test-user-89932@example.com,paid,2024-12-29 21:15:58 +0900,fulfilled,2024-12-29 21:16:03 +0900,JPY,5500,324,0,5824,,0,通常配送,2024-12-29 21:15:58 +0900,1,UNIクラフトデコ箱6号H80/10〜50個入 - 10個入り,1606,,UNI003TP,true,true,fulfilled,テストユーザー1166284,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1167296,0,テストベンダーF23,100,,,,6306959065402,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#2591.1,,,payment-ref-1167296
テストユーザー1167295,test-user-89932@example.com,,,,,,,,,,,,,2024-12-29 21:15:58 +0900,1,UNIクラフトデコ箱7号H80/10〜50個入 - 10個入り,1760,,UNI005TP,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167295,test-user-89932@example.com,,,,,,,,,,,,,2024-12-29 21:15:58 +0900,1,UNIクラフトカットケーキ箱1号SS/10〜100個入 - 10個入り,1056,,UNI008AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167295,test-user-89932@example.com,,,,,,,,,,,,,2024-12-29 21:15:58 +0900,1,UNIクラフトカットケーキ箱2号S/10〜100個入 - 10個入り,1078,,UNI009AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167297,test-user-110791@example.com,paid,2024-12-29 21:15:57 +0900,fulfilled,2024-12-29 21:16:03 +0900,JPY,9848,0,0,9848,Line item discounts,52,,2024-12-29 21:15:57 +0900,2,クラフトデコ箱6号H150/10〜50個入(ホールケーキ、シフォンケーキ) - 50個入り,4950,,CLF005TP,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1167298,0,テストベンダーF23,180,,,,6306958999866,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#2601.1,,,payment-ref-1167298
テストユーザー1167299,test-user-86809@example.com,paid,2024-12-29 21:15:57 +0900,fulfilled,2024-12-29 21:16:02 +0900,JPY,6050,0,0,6050,,0,,2024-12-29 21:15:57 +0900,1,UNIクラフトデコ箱7号H150/10〜50個入 - 50個入り,6050,,UNI006TP,true,true,fulfilled,テストユーザー693862,,,,,,,,,,,,,,,,,,,,,,manual (銀行振込),payment-ref-1167300,0,テストベンダーF23,110,,,,6306958967098,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#2602.1,,,payment-ref-1167300
テストユーザー1167301,test-user-98764@example.com,paid,,fulfilled,2024-12-29 21:16:02 +0900,JPY,0,0,0,0,,0,,2024-12-29 21:15:57 +0900,1,【サンプル】UNIクラフトカットケーキ箱3号M,0,,UNI010AA_sample,true,true,fulfilled,テストユーザー1167126,,,,,,,,,,,,,,,,,,,,,,,,0,テストベンダーF23,0,,,,6306958934330,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167301,test-user-98764@example.com,,,,,,,,,,,,,2024-12-29 21:15:57 +0900,1,【サンプル】UNIクラフトカットケーキ箱2号S,0,,UNI009AA_sample,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167302,test-user-70346@example.com,paid,2024-12-29 21:15:57 +0900,fulfilled,2024-12-29 21:16:02 +0900,JPY,6600,0,0,6600,,0,,2024-12-29 21:15:57 +0900,2,UNIクラフトデコ箱7号H80/10〜50個入 - 50個入り,3300,,UNI005AA,true,true,fulfilled,テストユーザー698604,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1167303,0,テストベンダーF23,120,,,,6306958901562,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#2599.1,,,payment-ref-1167303
テストユーザー1167304,test-user-29598@example.com,paid,2024-12-29 21:15:57 +0900,fulfilled,2024-12-29 21:16:02 +0900,JPY,6112,0,0,6112,Line item discounts,48,,2024-12-29 21:15:57 +0900,1,クラフトデコ箱6号H150/10〜50個入(ホールケーキ、シフォンケーキ) - 50個入り,4950,,CLF005TP,true,true,fulfilled,テストユーザー442004,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1167305,0,テストベンダーF23,112,,,,6306958868794,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#2608.1,,,payment-ref-1167305
テストユーザー1167304,test-user-29598@example.com,,,,,,,,,,,,,2024-12-29 21:15:57 +0900,1,プラトレー4号サイズ/ホワイト - 50個入り,1210,,TRY009AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167306,test-user-7723@example.com,paid,2024-12-29 21:15:57 +0900,fulfilled,2024-12-29 21:16:01 +0900,JPY,9020,0,0,9020,,0,,2024-12-29 21:15:56 +0900,2,白ムジデコ箱4号H130(ツヤ有)/10〜50個入(ホールケーキ) - 50個入り,4510,,WMJ002TK,true,true,fulfilled,テストユーザー250499,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1167307,0,テストベンダーF23,164,,,,6306958803258,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#2595.1,,,payment-ref-1167307
テストユーザー1167308,test-user-118781@example.com,paid,2024-12-29 21:15:57 +0900,fulfilled,2024-12-29 21:16:01 +0900,JPY,2684,400,0,3084,,0,通常配送,2024-12-29 21:15:56 +0900,1,UNIクラフトデコ箱6号H80/10〜50個入 - 10個入り,1606,,UNI003TP,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1167309,0,テストベンダーF23,49,,,,6306958770490,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#2588.1,,,payment-ref-1167309
テストユーザー1167308,test-user-118781@example.com,,,,,,,,,,,,,2024-12-29 21:15:56 +0900,1,UNIクラフトロールケーキ箱/10〜100個入 - 10個入り,1078,,UNI012AA,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167310,test-user-118782@example.com,paid,2024-12-29 21:15:57 +0900,fulfilled,2024-12-29 21:16:01 +0900,JPY,6050,324,0,6374,,0,通常配送,2024-12-29 21:15:56 +0900,1,UNIクラフトデコ箱7号H150/10〜50個入 - 50個入り,6050,,UNI006TP,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1167311,0,テストベンダーF23,110,,,,6306958737722,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#2604.1,,,payment-ref-1167311
テストユーザー1167312,test-user-77817@example.com,paid,,fulfilled,2024-12-29 21:16:01 +0900,JPY,0,0,0,0,,0,,2024-12-29 21:15:56 +0900,1,【サンプル】UNIクラフトクッキーBOX(1号SSサイズ用),0,,UNI013AA_sample,true,true,fulfilled,テストユーザー1167280,,,,,,,,,,,,,,,,,,,,,,,,0,テストベンダーF23,0,,,,6306958704954,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167312,test-user-77817@example.com,,,,,,,,,,,,,2024-12-29 21:15:56 +0900,1,【サンプル】オリジナルシール/クラフト　55×70mm - 55×70mm,0,,STC001AA_sample,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167313,test-user-90960@example.com,paid,2024-12-29 21:15:56 +0900,fulfilled,2024-12-29 21:16:01 +0900,JPY,4290,620,0,4910,,0,通常配送,2024-12-29 21:15:56 +0900,1,Criollo-Bitter-デコ箱4号H130/10〜50個入 - 50個入り,4290,,CRO003TP,true,true,fulfilled,テストユーザー1167314,,,,,,,,,,,,,,,,,,,,,,manual (クレジットカード決済),payment-ref-1167315,0,テストベンダーF23,78,,,,6306958672186,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#2590.1,,,payment-ref-1167315
テストユーザー1167317,test-user-118780@example.com,paid,2024-12-29 21:15:56 +0900,fulfilled,2024-12-29 21:15:59 +0900,JPY,8228,324,0,8552,,0,通常配送,2024-12-29 21:15:56 +0900,1,UNIクラフトデコ箱8号H150/10〜50個入 - 10個入り,3278,,UNI007TP,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1167318,0,テストベンダーF23,150,,,,6306958606650,,Low,Matrixify App,0,,,,,,,,,,,,,,,,#2587.1,,,payment-ref-1167318
テストユーザー1167317,test-user-118780@example.com,,,,,,,,,,,,,2024-12-29 21:15:56 +0900,1,クラフトデコ箱6号H150/10〜50個入(ホールケーキ、シフォンケーキ) - 50個入り,4950,,CLF005TP,true,true,fulfilled,,,,,,,,,,,,,,,,,,,,,,,,,,テストベンダーF23,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
テストユーザー1167319,test-user-85335@example.com,paid,2024-12-29 21:15:56 +0900,fulfilled,2024-12-29 21:16:01 +0900,JPY,8690,324,0,9014,,0,通常配送,2024-12-29 21:15:56 +0900,1,UNIクラフトカットケーキ箱4号L/10〜100個入 - 100個入り,5060,,UNI011AA,true,true,fulfilled,テストユーザー929473,,,,,,,,,,,,,,,,,,,,,,manual (代金引換),payment-ref-1167320,0,テストベンダーF23,158,,,,6306958573882,"新規,テスト顧客",Low,Matrixify App,0,,,,,,,,,,,,,,,,#2585.1,,,payment-ref-1167320
